filename,candidates,cand_raw,cand_roi,roi_margin_px,kernel_eff,median_ksize_eff,cand_passes_used,cand_raw_pass0,cand_raw_merged,eps_eff,match_tol_eff,min_area_eff,max_area_eff,inliers,ransac_err_px,app_sum,scale_factor,present,predicted,correct,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present,idf_predicted,idf_correct,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P13_3930_neg.jpg,5,5,5,0,11,3,3,4,5,6.0,10.0,8,250,3,2.894552751222445,2.9742908137618516,1.0,0,3,0,nan,0.0,,,0,3,0,nan,,
P13_3950_pos.jpg,6,6,6,0,11,3,3,4,6,6.0,10.0,8,250,4,0.6579016509189376,5.12962418836521,1.0,5,4,4,0.8,1.0,1.921801334102555,1.9588205885965366,5,4,4,0.8,1.921801334102555,1.9588205885965366
P13_4020_pos.jpg,12,12,12,0,11,3,1,12,12,6.0,10.0,8,250,5,2.1134919039677045,6.121687660713771,1.0,5,5,5,1.0,1.0,1.7092476529111926,1.7861442883163348,5,5,5,1.0,1.7092476529111926,1.7861442883163348
P13_40_pos.jpg,4,4,4,0,11,3,3,3,4,6.0,10.0,8,250,4,0.7372426646525232,4.924872079478757,1.0,5,4,4,0.8,1.0,1.2408751801681426,1.266123775561495,5,4,4,0.8,1.2408751801681426,1.266123775561495
P13_4100_pos.jpg,11,11,11,0,11,3,3,6,11,6.0,10.0,8,250,4,1.0690342345292962,4.705043037983165,1.0,5,4,4,0.8,1.0,1.570137290030974,1.3402549569761402,5,4,4,0.8,1.570137290030974,1.3402549569761402
P13_410_pos.jpg,9,9,9,0,11,3,3,6,9,6.0,10.0,8,250,4,1.645697776800394,4.567979624402351,1.0,5,4,0,0.0,0.0,48.9652870565454,50.063085151990315,5,4,4,0.8,1.6272103774973254,1.6392526062386041
P13_4160_pos.jpg,11,11,11,0,11,3,3,11,11,6.0,10.0,8,250,5,1.9488551158539658,5.334574104795056,1.0,5,5,5,1.0,1.0,1.2546172631848624,0.8956685895029495,5,5,5,1.0,1.2546172631848624,0.8956685895029495
P13_4280_pos.jpg,12,12,12,0,11,3,2,9,12,6.0,10.0,8,250,5,0.7729196707851564,7.558904223137903,1.0,5,5,5,1.0,1.0,1.605320879397895,1.5811388300841898,5,5,5,1.0,1.605320879397895,1.5811388300841898
P13_4290_pos.jpg,11,11,11,0,11,3,3,11,11,6.0,10.0,8,250,5,2.2144816512412406,5.2755033740036925,1.0,5,5,5,1.0,1.0,1.6683231852661973,1.5285631129630954,5,5,5,1.0,1.6683231852661973,1.5285631129630954
P13_430_pos.jpg,6,6,6,0,11,3,3,4,6,6.0,10.0,8,250,4,1.9348468684730848,4.891607585813999,1.0,4,4,4,1.0,1.0,1.1330618877807475,0.9125703849682212,4,4,4,1.0,1.1330618877807475,0.9125703849682212
P13_4350_pos.jpg,8,8,8,0,11,3,3,6,8,6.0,10.0,8,250,5,1.1494095460345268,5.3092777251632715,1.0,5,5,5,1.0,1.0,1.031880874451719,1.0,5,5,5,1.0,1.031880874451719,1.0
P13_4360_pos.jpg,6,6,6,0,11,3,3,1,6,6.0,10.0,8,250,5,0.985078604357984,5.314519815852802,1.0,5,5,5,1.0,1.0,1.566581207750692,1.8027756377319946,5,5,5,1.0,1.566581207750692,1.8027756377319946
P13_4370_pos.jpg,12,12,12,0,11,3,3,11,12,6.0,10.0,8,250,5,1.6631503096419642,4.65216906394255,1.0,5,5,5,1.0,1.0,2.1074656230821027,2.332118245330638,5,5,5,1.0,2.1074656230821027,2.332118245330638
P13_440_pos.jpg,9,9,9,0,11,3,3,6,9,6.0,10.0,8,250,4,1.0333230895981855,4.684729634015206,1.0,4,4,0,0.0,0.0,90.57501664596452,96.71220191888922,4,4,0,0.0,62.65643382491328,64.4295437246835
P13_4410_pos.jpg,8,8,8,0,11,3,3,5,8,6.0,10.0,8,250,5,1.0831904973366444,5.9244428896018535,1.0,5,5,5,1.0,1.0,1.4463857162432927,1.5811388300841898,5,5,5,1.0,1.4463857162432927,1.5811388300841898
P13_4440_pos.jpg,11,11,11,0,11,3,3,11,11,6.0,10.0,8,250,5,2.0298339514363994,4.9460393717178865,1.0,5,5,5,1.0,1.0,1.687934596290723,1.5532224567009285,5,5,5,1.0,1.687934596290723,1.5532224567009285
P13_4450_pos.jpg,11,11,11,0,11,3,3,11,11,6.0,10.0,8,250,5,2.531244508419713,5.702531323674478,1.0,5,5,5,1.0,1.0,2.362784289882595,2.435560030613459,5,5,5,1.0,2.362784289882595,2.435560030613459
